split,file_stem,status,warning,saved_files
train,IMG_1524_jpg.rf.Td8pQUp6B5IcK1WyaYyI,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1524_jpg.rf.Td8pQUp6B5IcK1WyaYyI_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1524_jpg.rf.Td8pQUp6B5IcK1WyaYyI_ogrenci_numara.jpg
train,IMG_1525_jpg.rf.psYXgnacqvKHsYc0YnIs,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1525_jpg.rf.psYXgnacqvKHsYc0YnIs_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1525_jpg.rf.psYXgnacqvKHsYc0YnIs_ogrenci_numara.jpg
train,IMG_1526_jpg.rf.edLeJrFliDRgtLHQEV3q,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1526_jpg.rf.edLeJrFliDRgtLHQEV3q_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1526_jpg.rf.edLeJrFliDRgtLHQEV3q_ogrenci_numara.jpg
train,IMG_1527_jpg.rf.VJZoOInr9wDfXd102Avm,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1527_jpg.rf.VJZoOInr9wDfXd102Avm_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1527_jpg.rf.VJZoOInr9wDfXd102Avm_ogrenci_numara.jpg
train,IMG_1528_jpg.rf.YA6pHv1fNujbpcgxEPeE,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1528_jpg.rf.YA6pHv1fNujbpcgxEPeE_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1528_jpg.rf.YA6pHv1fNujbpcgxEPeE_ogrenci_numara.jpg
train,IMG_1530_jpg.rf.V7DO1MSkhH2CdqkBZXoS,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1530_jpg.rf.V7DO1MSkhH2CdqkBZXoS_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1530_jpg.rf.V7DO1MSkhH2CdqkBZXoS_ogrenci_numara.jpg
train,IMG_1531_jpg.rf.NfKFTGJLdipMmf9aTb2Q,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1531_jpg.rf.NfKFTGJLdipMmf9aTb2Q_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1531_jpg.rf.NfKFTGJLdipMmf9aTb2Q_ogrenci_numara.jpg
train,IMG_1532_jpg.rf.oud1AyooC8gA0nPeiAlv,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1532_jpg.rf.oud1AyooC8gA0nPeiAlv_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1532_jpg.rf.oud1AyooC8gA0nPeiAlv_ogrenci_numara.jpg
train,IMG_1533_jpg.rf.WNhJELCAf5IlRtyR50gL,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1533_jpg.rf.WNhJELCAf5IlRtyR50gL_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1533_jpg.rf.WNhJELCAf5IlRtyR50gL_ogrenci_numara.jpg
train,IMG_1534_jpg.rf.rVW0Sh2oGJ8vro75p4E6,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1534_jpg.rf.rVW0Sh2oGJ8vro75p4E6_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1534_jpg.rf.rVW0Sh2oGJ8vro75p4E6_ogrenci_numara.jpg
train,IMG_1535_jpg.rf.j4zUVUesDoOJ9eo4yEMp,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1535_jpg.rf.j4zUVUesDoOJ9eo4yEMp_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1535_jpg.rf.j4zUVUesDoOJ9eo4yEMp_ogrenci_numara.jpg
train,IMG_1536_jpg.rf.6g0B05XjDYZ2M7P4oAnC,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1536_jpg.rf.6g0B05XjDYZ2M7P4oAnC_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1536_jpg.rf.6g0B05XjDYZ2M7P4oAnC_ogrenci_numara.jpg
train,IMG_1537_jpg.rf.wO1GkEP1RcHNmckAWRXN,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1537_jpg.rf.wO1GkEP1RcHNmckAWRXN_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1537_jpg.rf.wO1GkEP1RcHNmckAWRXN_ogrenci_numara.jpg
train,IMG_1538_jpg.rf.qJWHhb3TJk4zuI3Wqxvw,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1538_jpg.rf.qJWHhb3TJk4zuI3Wqxvw_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1538_jpg.rf.qJWHhb3TJk4zuI3Wqxvw_ogrenci_numara.jpg
train,IMG_1539_jpg.rf.sfNqU0PYUJ8C1csVKbwl,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1539_jpg.rf.sfNqU0PYUJ8C1csVKbwl_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1539_jpg.rf.sfNqU0PYUJ8C1csVKbwl_ogrenci_numara.jpg
train,IMG_1540_jpg.rf.qBbN7ifW2gSnYYytpCy3,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1540_jpg.rf.qBbN7ifW2gSnYYytpCy3_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1540_jpg.rf.qBbN7ifW2gSnYYytpCy3_ogrenci_numara.jpg
train,IMG_1541_jpg.rf.Nj5rCbIecSA0jQNtGjfh,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1541_jpg.rf.Nj5rCbIecSA0jQNtGjfh_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1541_jpg.rf.Nj5rCbIecSA0jQNtGjfh_ogrenci_numara.jpg
train,IMG_1542_jpg.rf.uIFflZqJxYa5qOeUSSXR,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1542_jpg.rf.uIFflZqJxYa5qOeUSSXR_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1542_jpg.rf.uIFflZqJxYa5qOeUSSXR_ogrenci_numara.jpg
train,IMG_1544_jpg.rf.WtMuoQSQbSAEPWmBXFuZ,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1544_jpg.rf.WtMuoQSQbSAEPWmBXFuZ_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1544_jpg.rf.WtMuoQSQbSAEPWmBXFuZ_ogrenci_numara.jpg
train,IMG_1545_jpg.rf.QrUV1EhMO7Hr8MsgRlbv,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1545_jpg.rf.QrUV1EhMO7Hr8MsgRlbv_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1545_jpg.rf.QrUV1EhMO7Hr8MsgRlbv_ogrenci_numara.jpg
train,IMG_1547_jpg.rf.DQdqaawXu16fpqcsugYH,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1547_jpg.rf.DQdqaawXu16fpqcsugYH_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1547_jpg.rf.DQdqaawXu16fpqcsugYH_ogrenci_numara.jpg
train,IMG_1548_jpg.rf.GmEKxszdx4pqpWXBMUei,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1548_jpg.rf.GmEKxszdx4pqpWXBMUei_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1548_jpg.rf.GmEKxszdx4pqpWXBMUei_ogrenci_numara.jpg
train,IMG_1550_jpg.rf.jxzr4mjEd5bEnMDSJ3zk,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1550_jpg.rf.jxzr4mjEd5bEnMDSJ3zk_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1550_jpg.rf.jxzr4mjEd5bEnMDSJ3zk_ogrenci_numara.jpg
train,IMG_1551_jpg.rf.j8aNNjPJAPF5gKBautcu,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1551_jpg.rf.j8aNNjPJAPF5gKBautcu_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1551_jpg.rf.j8aNNjPJAPF5gKBautcu_ogrenci_numara.jpg
train,IMG_1552_jpg.rf.gamhk8T8QPE3S945Bavr,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1552_jpg.rf.gamhk8T8QPE3S945Bavr_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1552_jpg.rf.gamhk8T8QPE3S945Bavr_ogrenci_numara.jpg
train,IMG_1553_jpg.rf.yLUaIRlh9X2SVf7oUd6N,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1553_jpg.rf.yLUaIRlh9X2SVf7oUd6N_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1553_jpg.rf.yLUaIRlh9X2SVf7oUd6N_ogrenci_numara.jpg
train,IMG_1555_jpg.rf.lrz9YjBvH8zu3xTtTsAM,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1555_jpg.rf.lrz9YjBvH8zu3xTtTsAM_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1555_jpg.rf.lrz9YjBvH8zu3xTtTsAM_ogrenci_numara.jpg
train,IMG_1556_jpg.rf.N7TwvEy9klktgsKWfkn0,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1556_jpg.rf.N7TwvEy9klktgsKWfkn0_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1556_jpg.rf.N7TwvEy9klktgsKWfkn0_ogrenci_numara.jpg
train,IMG_1557_jpg.rf.cJutRHv4mSJDvxKwUxYX,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1557_jpg.rf.cJutRHv4mSJDvxKwUxYX_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1557_jpg.rf.cJutRHv4mSJDvxKwUxYX_ogrenci_numara.jpg
train,IMG_1558_jpg.rf.6ya5ao8dGLM3dXz0B9Tq,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1558_jpg.rf.6ya5ao8dGLM3dXz0B9Tq_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1558_jpg.rf.6ya5ao8dGLM3dXz0B9Tq_ogrenci_numara.jpg
train,IMG_1559_jpg.rf.7KjZN7FMW9ajnygtzEPF,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1559_jpg.rf.7KjZN7FMW9ajnygtzEPF_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1559_jpg.rf.7KjZN7FMW9ajnygtzEPF_ogrenci_numara.jpg
train,IMG_1560_jpg.rf.sls4ZFm4cvduVV1iU47e,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1560_jpg.rf.sls4ZFm4cvduVV1iU47e_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1560_jpg.rf.sls4ZFm4cvduVV1iU47e_ogrenci_numara.jpg
train,IMG_1561_jpg.rf.o6w917GCH0WXH2hL4BRD,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1561_jpg.rf.o6w917GCH0WXH2hL4BRD_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1561_jpg.rf.o6w917GCH0WXH2hL4BRD_ogrenci_numara.jpg
train,IMG_1562_jpg.rf.Up3HbAJdWayH1T8mdMos,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1562_jpg.rf.Up3HbAJdWayH1T8mdMos_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1562_jpg.rf.Up3HbAJdWayH1T8mdMos_ogrenci_numara.jpg
train,IMG_1563_jpg.rf.ItsiiVQJJMuPAlEStY05,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1563_jpg.rf.ItsiiVQJJMuPAlEStY05_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1563_jpg.rf.ItsiiVQJJMuPAlEStY05_ogrenci_numara.jpg
train,IMG_1564_jpg.rf.75W1QYPc0OwvsN8XIgkd,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1564_jpg.rf.75W1QYPc0OwvsN8XIgkd_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1564_jpg.rf.75W1QYPc0OwvsN8XIgkd_ogrenci_numara.jpg
train,IMG_1565_jpg.rf.NClYUhBRgU4NAOJ7fpME,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1565_jpg.rf.NClYUhBRgU4NAOJ7fpME_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1565_jpg.rf.NClYUhBRgU4NAOJ7fpME_ogrenci_numara.jpg
train,IMG_1566_jpg.rf.v7Br4CtEBHCPfKYAyFZT,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1566_jpg.rf.v7Br4CtEBHCPfKYAyFZT_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1566_jpg.rf.v7Br4CtEBHCPfKYAyFZT_ogrenci_numara.jpg
train,IMG_1567_jpg.rf.5peg3eccvopdOtXkg0Vk,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1567_jpg.rf.5peg3eccvopdOtXkg0Vk_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1567_jpg.rf.5peg3eccvopdOtXkg0Vk_ogrenci_numara.jpg
train,IMG_1568_jpg.rf.aipoMAhHeylSR0yMITLT,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1568_jpg.rf.aipoMAhHeylSR0yMITLT_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1568_jpg.rf.aipoMAhHeylSR0yMITLT_ogrenci_numara.jpg
train,IMG_1569_jpg.rf.Bh7lUFi3lw9XZ3yf1EIY,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1569_jpg.rf.Bh7lUFi3lw9XZ3yf1EIY_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1569_jpg.rf.Bh7lUFi3lw9XZ3yf1EIY_ogrenci_numara.jpg
train,IMG_1570_jpg.rf.Rfb5siZts35uWNRVUqin,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1570_jpg.rf.Rfb5siZts35uWNRVUqin_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1570_jpg.rf.Rfb5siZts35uWNRVUqin_ogrenci_numara.jpg
train,IMG_1571_jpg.rf.p87XWHzl6ktoTTKKe2Tl,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1571_jpg.rf.p87XWHzl6ktoTTKKe2Tl_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1571_jpg.rf.p87XWHzl6ktoTTKKe2Tl_ogrenci_numara.jpg
train,IMG_1572_jpg.rf.qpXxDmGur8dC7quBaMR6,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1572_jpg.rf.qpXxDmGur8dC7quBaMR6_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1572_jpg.rf.qpXxDmGur8dC7quBaMR6_ogrenci_numara.jpg
train,IMG_1573_jpg.rf.zwJkXVG4bmyCuOKFFa9l,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1573_jpg.rf.zwJkXVG4bmyCuOKFFa9l_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1573_jpg.rf.zwJkXVG4bmyCuOKFFa9l_ogrenci_numara.jpg
train,IMG_1574_jpg.rf.SKTC0NsFu1YsMphXTtH8,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1574_jpg.rf.SKTC0NsFu1YsMphXTtH8_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1574_jpg.rf.SKTC0NsFu1YsMphXTtH8_ogrenci_numara.jpg
train,IMG_1575_jpg.rf.ZStrUm0ugwBK79Jk6vae,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1575_jpg.rf.ZStrUm0ugwBK79Jk6vae_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1575_jpg.rf.ZStrUm0ugwBK79Jk6vae_ogrenci_numara.jpg
train,IMG_1576_jpg.rf.YWNPRcMV4e5E029T6xSg,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1576_jpg.rf.YWNPRcMV4e5E029T6xSg_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1576_jpg.rf.YWNPRcMV4e5E029T6xSg_ogrenci_numara.jpg
train,IMG_1577_jpg.rf.UUOzkczTIT9X2TnldZ2P,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1577_jpg.rf.UUOzkczTIT9X2TnldZ2P_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1577_jpg.rf.UUOzkczTIT9X2TnldZ2P_ogrenci_numara.jpg
train,IMG_1578_jpg.rf.AQFZ0iUk1BKLXEqZ4uHh,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1578_jpg.rf.AQFZ0iUk1BKLXEqZ4uHh_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1578_jpg.rf.AQFZ0iUk1BKLXEqZ4uHh_ogrenci_numara.jpg
train,IMG_1579_jpg.rf.ltgNMvtB47IioNqbXuSQ,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1579_jpg.rf.ltgNMvtB47IioNqbXuSQ_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1579_jpg.rf.ltgNMvtB47IioNqbXuSQ_ogrenci_numara.jpg
train,IMG_1580_jpg.rf.3hC8rcfrCeEB4UgoTdHv,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1580_jpg.rf.3hC8rcfrCeEB4UgoTdHv_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1580_jpg.rf.3hC8rcfrCeEB4UgoTdHv_ogrenci_numara.jpg
train,IMG_1581_jpg.rf.MKjPP2YrSwzTT64V4ZGY,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1581_jpg.rf.MKjPP2YrSwzTT64V4ZGY_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1581_jpg.rf.MKjPP2YrSwzTT64V4ZGY_ogrenci_numara.jpg
train,IMG_1582_jpg.rf.cobrdGFKFkxQ6YSd8Q6e,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1582_jpg.rf.cobrdGFKFkxQ6YSd8Q6e_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1582_jpg.rf.cobrdGFKFkxQ6YSd8Q6e_ogrenci_numara.jpg
train,IMG_1583_jpg.rf.yKjYF1zYA5PVTcMmvucK,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1583_jpg.rf.yKjYF1zYA5PVTcMmvucK_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1583_jpg.rf.yKjYF1zYA5PVTcMmvucK_ogrenci_numara.jpg
train,IMG_1584_jpg.rf.edBLme6ikTcDornlKmCX,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_IMG_1584_jpg.rf.edBLme6ikTcDornlKmCX_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_IMG_1584_jpg.rf.edBLme6ikTcDornlKmCX_ogrenci_numara.jpg
